condition,species,subject,recording,base_lr,adapter_warmup_steps,source,cell_id,run_id,run_name,state,test_supported_f1,best_val_supported_f1,analysis_eligible,analysis_error,stable_step,censored
transfer_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,6dfed7f5,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.6756101250648499,1.0,True,,527.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,453ebd80,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.5391719937324524,0.7402977347373962,True,,2423.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,d963912b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.5566964149475098,0.035087719559669495,True,,1247.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,e14d2d49,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.6191183924674988,0.9332097172737122,True,,983.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,feb31cd0,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.5250227451324463,0.6965983510017395,True,,2399.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,3cff075c,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5933770537376404,0.9342137575149536,True,,863.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,0ecb3ee9,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.5715336203575134,0.8850240707397461,True,,959.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,98918112,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.5777639150619507,0.916883111000061,True,,1343.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,1b9f068b,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.5282000303268433,0.7896825671195984,True,,959.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,1f8a67d6,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.4665441215038299,0.8607844114303589,True,,1139.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,f744695f,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.4924388527870178,0.80521160364151,True,,935.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,c6fec34a,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.5309845209121704,0.8686403632164001,True,,719.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,7865d33e,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.41997048258781433,0.8445894122123718,True,,494.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,b7ff3864,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.48398131132125854,0.7472223043441772,True,,914.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,68105419,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.5814671516418457,0.20809823274612427,True,,464.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,7be471c5,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.5782788991928101,0.7697855830192566,True,,419.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,35cad205,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.552531898021698,0.8423475623130798,True,,614.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,707b599d,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.5497012734413147,0.763888955116272,True,,674.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,9187db36,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5231983661651611,0.7980233430862427,True,,929.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,ef2ae825,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4336324334144592,0.41636034846305847,True,,989.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,6bea5ae9,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5309652090072632,0.7383244037628174,True,,464.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,37532eb2,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.5572060346603394,0.7659287452697754,True,,494.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,56940d66,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.4903241991996765,0.7861587405204773,True,,1403.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,7ed7bc64,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.523446798324585,0.7131063342094421,True,,611.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,fbe49344,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.5417144298553467,0.6345168948173523,True,,3311.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,8d81443e,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.6536382436752319,0.8362573385238647,True,,2807.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,507bcee2,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.5020887851715088,0.7668031454086304,True,,539.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,20425906,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.4359211325645447,0.7696742415428162,True,,1583.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,483a2f7f,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5800210237503052,0.630862295627594,True,,935.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,376742e3,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.6385630965232849,0.8569688200950623,True,,3005.0,False
transfer_adapter_warmup_uniform,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,82543d6e,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.594777524471283,0.7134891748428345,True,,1061.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,bfed9f63,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.5021777153015137,0.6261864304542542,True,,3221.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,28f3ee48,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.48421984910964966,0.6154041290283203,True,,2749.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,10d6bcf9,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.6284023523330688,0.7790588140487671,True,,3383.0,True
transfer_uniform,minipigs,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,fcbabcf4,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.3905227482318878,0.44592881202697754,True,,724.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-07,sub-07_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,5253f012,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5731101036071777,0.7676657438278198,True,,1529.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,9bba3e97,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.351449579000473,0.4663582444190979,True,,3524.0,False
transfer_uniform,minipigs,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,0d67f819,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.3325563967227936,0.531187891960144,True,,1149.0,False
transfer_discriminative,minipigs,sub-07,sub-07_ses-05_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,965bc9a3,phase4d-transfer-lr-warmup__minipigs__sub-07_ses-05_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-07-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.30020982027053833,0.5368770956993103,True,,2949.0,False
